jobid,submit,start,end,nnodes,duration,max_memory
9961,169911047,169911047,169911049,8,2,15
9962,169911051,169911056,169916297,4,5241,154
9963,169911069,169911080,169917071,4,5991,170
9964,169911098,169911100,169911223,1,123,16
9965,169911099,169911104,169916355,4,5251,166
9966,169911110,169911110,169911123,2,13,25
9967,169911111,169911111,169911121,2,10,19
9968,169911112,169911112,169911120,2,8,23
9969,169911113,169911113,169911126,2,13,86
9970,169911113,169911114,169911126,2,12,28
9971,169911114,169911114,169911145,2,31,25
9972,169911115,169911115,169911126,2,11,24
9973,169911116,169911116,169911127,2,11,56
9974,169911116,169911116,169911129,2,13,75
9975,169911117,169911117,169911127,2,10,43
9976,169911117,169911128,169916369,4,5241,136
9977,169911118,169911118,169911122,1,4,35
9978,169911124,169911152,169916401,4,5249,152
9979,169911131,169911131,169911139,2,8,25
9980,169911131,169911131,169911140,2,9,22
9981,169911132,169911133,169911143,2,10,23
9982,169911133,169911133,169911143,2,10,81
9983,169911134,169911134,169911145,2,11,29
9984,169911134,169911135,169911145,2,10,25
9985,169911135,169911135,169911146,2,11,56
9986,169911136,169911136,169911148,2,12,62
9987,169911137,169911137,169911147,2,10,49
9988,169911137,169911137,169911147,2,10,48
9989,169911151,169911151,169911159,2,8,19
9990,169911151,169911152,169911206,1,54,20
9991,169911152,169911152,169911163,2,11,25
9992,169911152,169911153,169911166,2,13,50
9993,169911153,169911153,169911165,2,12,29
9994,169911154,169911154,169911166,2,12,86
9995,169911155,169911155,169911191,2,36,29
9996,169911156,169911156,169911164,2,8,25
9997,169911156,169911157,169911168,2,11,23
9998,169911157,169911157,169911167,2,10,50
9999,169911158,169911158,169911168,2,10,57
10000,169911160,169911176,169917125,4,5949,165
10002,169911172,169911172,169911182,2,10,27
10003,169911172,169911172,169911183,2,11,25
10004,169911173,169911173,169911185,2,12,44
10005,169911174,169911174,169911185,2,11,23
10006,169911200,169911201,169911206,2,5,31
10007,169911243,169911243,169911293,1,50,74
10008,169911248,169911248,169911289,1,41,101
10009,169911255,169911255,169911280,2,25,38
10010,169911268,169911268,169911358,8,90,57
10011,169911281,169911285,169916530,4,5245,130
10012,169911290,169911430,169916673,4,5243,137
10013,169911295,169911430,169916671,4,5241,128
10014,169911296,169911296,169911325,1,29,102
10015,169911317,169911317,169911329,2,12,31
10016,169911323,169911324,169911344,2,20,67
10017,169911324,169911324,169911345,2,21,69
10018,169911325,169911325,169911346,2,21,65
10019,169911326,169911326,169911347,2,21,90
10020,169911327,169911327,169911348,2,21,69
10021,169911328,169911328,169911349,2,21,126
10022,169911329,169911330,169911352,2,22,67
10023,169911330,169911330,169911351,2,21,65
10024,169911331,169911331,169911351,2,20,64
10025,169911332,169911332,169911352,2,20,65
10026,169911332,169911333,169911354,2,21,65
10027,169911333,169911334,169911354,2,20,64
10028,169911334,169911334,169911355,2,21,64
10029,169911335,169911335,169911356,2,21,63
10030,169911336,169911336,169911357,2,21,64
10031,169911337,169911337,169911363,1,26,152
10032,169911339,169911339,169911377,2,38,36
10033,169911345,169911345,169913959,1,2614,20
10034,169911353,169911358,169913973,1,2615,58
10035,169911354,169911358,169911363,1,5,19
10036,169911358,169911359,169911380,2,21,66
10037,169911359,169911359,169911380,2,21,70
10038,169911360,169911360,169911381,2,21,65
10039,169911361,169911361,169911382,2,21,90
10040,169911362,169911362,169911383,2,21,69
10041,169911363,169911364,169911384,2,20,126
10042,169911364,169911364,169911385,2,21,68
10043,169911365,169911365,169911385,2,20,65
10044,169911366,169911366,169911387,2,21,64
10045,169911366,169911367,169911396,1,29,152
10046,169911367,169911367,169911388,2,21,65
10047,169911368,169911368,169911388,2,20,65
10048,169911368,169911394,169914024,1,2630,25
10049,169911368,169911369,169911389,2,20,64
10050,169911369,169911370,169911390,2,20,64
10051,169911370,169911370,169911391,2,21,63
10052,169911371,169911371,169911392,2,21,64
10053,169911386,169911386,169913430,8,2044,92
10054,169911388,169911394,169914002,1,2608,20
10055,169911393,169911394,169911414,2,20,65
10056,169911395,169911406,169911426,2,20,66
10057,169911395,169913433,169915134,8,1701,92
10058,169911395,169915137,169916839,8,1702,92
10059,169911395,169916842,169918564,8,1722,92
10060,169911395,169918567,169920293,8,1726,91
10061,169911396,169911406,169911426,2,20,70
10062,169911397,169911406,169911426,2,20,65
10063,169911420,169911421,169911637,1,216,21
10064,169911423,169911423,169911427,1,4,46
10065,169911433,169911433,169911474,1,41,20
10066,169911438,169911438,169912157,1,719,54
10067,169911453,169911453,169911464,1,11,18
10068,169911454,169911456,169913547,1,2091,31
10069,169911479,169911479,169911611,1,132,485
10070,169911482,169911482,169916719,4,5237,128
10071,169911504,169911505,169919694,4,8189,186
10072,169911511,169911513,169917650,4,6137,240
10073,169911520,169911907,169914071,100,2164,124
10074,169911541,169911550,169916790,4,5240,128
10075,169911554,169911554,169911593,1,39,85
10076,169911558,169911562,169911669,1,107,20
10077,169911560,169911562,169916804,4,5242,131
10078,169911570,169911574,169916815,4,5241,131
10079,169911612,169911612,169911794,1,182,87
10080,169911614,169911615,169911676,1,61,94
10081,169911624,169911634,169919455,4,7821,179
10082,169911717,169911717,169911755,1,38,22
10083,169911731,169911742,169911746,1,4,18
10084,169911758,169911766,169917012,4,5246,128
10085,169911774,169911779,169917970,4,6191,226
10086,169911797,169911797,169912160,1,363,24
10087,169911800,169911800,169911983,1,183,61
10088,169911813,169911827,169918120,4,6293,148
10089,169911817,169911827,169911831,1,4,17
10090,169911819,169911819,169912181,1,362,41
10091,169911893,169911893,169912256,1,363,29
10092,169911899,169911899,169912262,1,363,37
10093,169911948,169911948,169912012,1,64,102
10094,169911950,169911950,169912012,1,62,110
10095,169911961,169911971,169917217,4,5246,130
10096,169911997,169912007,169912010,1,3,15
10097,169912022,169912031,169912037,1,6,18
10098,169912029,169912029,169912183,1,154,98
10099,169912040,169912043,169918044,4,6001,172
10100,169912043,169912043,169918003,3,5960,188
10101,169912043,169912043,169918192,3,6149,110
10102,169912044,169912044,169918329,3,6285,90
10103,169912046,169912048,169912206,1,158,103
10104,169912048,169912048,169918355,3,6307,260
10105,169912058,169912067,169912161,1,94,19
10109,169912072,169912072,169912207,1,135,111
10110,169912115,169912115,169912207,1,92,100
10111,169912121,169912121,169912135,2,14,24
10112,169912122,169912122,169912133,2,11,58
10113,169912123,169912123,169912131,2,8,121
10114,169912123,169912124,169912164,2,40,23
10115,169912124,169912125,169912137,2,12,30
10116,169912125,169912125,169912135,2,10,44
10117,169912126,169912126,169912137,2,11,77
10118,169912126,169912127,169912136,2,9,25
10119,169912127,169912127,169912138,2,11,73
10120,169912128,169912128,169912139,2,11,60
10121,169912139,169912139,169912141,1,2,28
10122,169912141,169912142,169912151,2,9,24
10123,169912142,169912142,169912151,2,9,121
10124,169912143,169912143,169912153,2,10,77
10125,169912144,169912144,169912154,2,10,25
10126,169912144,169912145,169912155,2,10,73
10127,169912145,169912145,169912155,2,10,60
10128,169912146,169912146,169912156,2,10,68
10129,169912147,169912147,169912187,2,40,75
10130,169912147,169912148,169912159,2,11,83
10131,169912148,169912148,169912156,2,8,19
10132,169912149,169912149,169912257,1,108,46
10133,169912159,169912159,169912167,2,8,30
10134,169912159,169912159,169912171,2,12,121
10135,169912160,169912160,169912173,2,13,77
10136,169912161,169912162,169912174,2,12,23
10137,169912162,169912162,169912173,2,11,71
10138,169912162,169912164,169912166,1,2,19
10139,169912162,169912162,169912174,2,12,60
10140,169912163,169912163,169912171,2,8,68
10141,169912164,169912164,169912176,2,12,83
10142,169912165,169912165,169912175,2,10,19
10143,169912165,169912165,169912176,2,11,23
10144,169912169,169912169,169912208,1,39,123
10145,169912179,169912179,169912188,2,9,24
10146,169912180,169912180,169912191,2,11,127
10147,169912181,169912181,169912191,2,10,23
10148,169912181,169912181,169912208,2,27,77
10149,169912182,169912182,169912195,2,13,25
10150,169912183,169912183,169912193,2,10,73
10151,169912184,169912184,169912192,2,8,60
10152,169912184,169912184,169912196,2,12,74
10153,169912185,169912185,169912197,2,12,88
10154,169912186,169912186,169912196,2,10,20
10155,169912186,169912208,169912248,1,40,97
10156,169912187,169912187,169912197,2,10,20
10157,169912187,169912187,169912198,2,11,21
10158,169912188,169912188,169912197,2,9,20
10159,169912189,169912189,169912200,2,11,75
10160,169912195,169912200,169912202,1,2,18
10161,169912202,169912203,169912212,2,9,24
10162,169912203,169912203,169912212,2,9,121
10163,169912204,169912204,169912226,2,22,23
10164,169912205,169912205,169912215,2,10,25
10165,169912205,169912205,169912217,2,12,74
10166,169912206,169912206,169912216,2,10,66
10167,169912207,169912208,169912219,2,11,74
10168,169912208,169912208,169912220,2,12,75
10169,169912208,169912208,169912219,2,11,89
10170,169912209,169912209,169912217,2,8,25
10171,169912220,169912220,169912228,2,8,24
10172,169912220,169912221,169912231,2,10,127
10173,169912221,169912221,169912233,2,12,77
10174,169912222,169912222,169912234,2,12,25
10175,169912223,169912223,169912235,2,12,73
10176,169912223,169912224,169919510,4,7286,178
10177,169912223,169912223,169912235,2,12,66
10178,169912224,169912224,169912233,2,9,89
10179,169912225,169912225,169912238,2,13,175
10180,169912225,169912226,169912235,2,9,178
10181,169912226,169912227,169912254,2,27,25
10182,169912248,169912248,169912326,1,78,63
10183,169912258,169912258,169912296,1,38,39
10184,169912258,169912258,169912268,2,10,24
10185,169912259,169912259,169912268,2,9,126
10186,169912259,169912259,169912270,2,11,18
10187,169912260,169912260,169912270,2,10,71
10188,169912261,169912261,169912273,2,12,25
10189,169912262,169912262,169912272,2,10,68
10190,169912262,169912262,169912273,2,11,66
10191,169912263,169912263,169912275,2,12,92
10192,169912264,169912264,169912276,2,12,94
10193,169912265,169912265,169912291,2,26,89
10194,169912265,169912265,169912277,2,12,24
10195,169912266,169912266,169912276,2,10,25
10196,169912267,169912268,169912280,2,12,21
10197,169912268,169912268,169912278,2,10,20
10198,169912281,169912281,169912291,2,10,24
10199,169912282,169912282,169912291,2,9,121
10200,169912283,169912283,169912308,2,25,23
10201,169912283,169912283,169912293,2,10,77
10202,169912284,169912285,169912295,2,10,20
10203,169912285,169912285,169912298,2,13,68
10204,169912286,169912286,169912296,2,10,60
10205,169912287,169912287,169912303,2,16,92
10206,169912288,169912288,169912304,2,16,94
10207,169912288,169912288,169912296,2,8,24
10208,169912293,169912293,169913015,1,722,29
10209,169912293,169912293,169912655,1,362,29
10210,169912296,169912297,169912299,1,2,19
10211,169912297,169912297,169912661,1,364,25
10212,169912299,169912300,169912308,2,8,24
10213,169912300,169912300,169912664,1,364,39
10214,169912300,169912300,169912311,2,11,127
10215,169912301,169912301,169912313,2,12,77
10216,169912302,169912302,169912314,2,12,25
10217,169912303,169912303,169912315,2,12,73
10218,169912304,169912304,169912316,2,12,66
10219,169912304,169912304,169912312,2,8,89
10220,169912305,169912305,169912317,2,12,92
10221,169912306,169912306,169912316,2,10,94
10222,169912307,169912307,169912315,2,8,19
10223,169912314,169912316,169914901,1,2585,20
10224,169912317,169912318,169912328,2,10,30
10225,169912318,169912318,169912328,2,10,127
10226,169912319,169912319,169912329,2,10,23
10227,169912320,169912320,169912330,2,10,77
10228,169912321,169912333,169914497,24,2164,172
10229,169912325,169912325,169912389,1,64,37
10230,169912333,169914294,169922336,256,8042,166
10231,169912347,169912347,169912387,1,40,64
10232,169912348,169912381,169914956,1,2575,25
10233,169912372,169913321,169918564,4,5243,128
10234,169912393,169912393,169912420,1,27,93
10235,169912394,169912405,169915001,1,2596,64
10236,169912403,169912442,169915053,1,2611,18
10237,169912435,169912683,169915288,1,2605,19
10238,169912458,169912913,169912918,1,5,50
10239,169912491,169912913,169915508,1,2595,21
10240,169912543,169912913,169915490,1,2577,20
10241,169912551,169912913,169915486,1,2573,49
10242,169912582,169912913,169921557,1,8644,50
10243,169912582,169912913,169921557,1,8644,50
10244,169912615,169912623,169913572,4,949,171
10245,169912633,169912633,169913173,1,540,18
10246,169912645,169912647,169912658,2,11,24
10247,169912645,169912647,169912657,2,10,130
10248,169912646,169912647,169912655,2,8,17
10249,169912647,169912671,169912682,2,11,24
10250,169912648,169912659,169912671,2,12,129
10251,169912648,169912659,169912668,2,9,18
10252,169912649,169912659,169912668,2,9,71
10253,169912650,169912659,169912668,2,9,20
10254,169912651,169912659,169912670,2,11,22
10255,169912651,169912659,169912669,2,10,121
10256,169912671,169912695,169912705,2,10,19
10257,169912672,169912683,169912692,2,9,18
10258,169912672,169912683,169912693,2,10,71
10259,169912673,169912683,169912692,2,9,20
10260,169912674,169912683,169912693,2,10,129
10261,169912675,169912683,169912694,2,11,22
10262,169912675,169912683,169912693,2,10,127
10263,169912676,169912683,169912694,2,11,23
10264,169912677,169912683,169912694,2,11,54
10265,169912678,169912683,169912691,2,8,45
10266,169912690,169913565,169920513,4,6948,171
10267,169912694,169912695,169912704,2,9,23
10268,169912695,169912707,169912738,2,31,25
10269,169912696,169912707,169912719,2,12,23
10270,169912697,169912707,169912718,2,11,77
10271,169912697,169912707,169912719,2,12,25
10272,169912698,169912707,169912719,2,12,129
10273,169912699,169912707,169912715,2,8,109
10274,169912700,169912707,169912719,2,12,22
10275,169912700,169912707,169912717,2,10,127
10276,169912701,169912707,169912717,2,10,23
10277,169912718,169912731,169912742,2,11,23
10278,169912719,169912731,169912742,2,11,77
10279,169912719,169912731,169912743,2,12,25
10280,169912720,169912731,169912742,2,11,129
10281,169912725,169912725,169912781,1,56,91
10282,169912784,169913577,169918825,4,5248,132
10283,169912786,169914133,169919382,4,5249,131
10284,169912791,169912791,169913513,1,722,36
10285,169912868,169912868,169912926,1,58,107
10286,169912869,169912876,169912897,2,21,64
10287,169912870,169912876,169912897,2,21,63
10288,169912871,169912876,169912897,2,21,117
10289,169912872,169912876,169912897,2,21,66
10290,169912873,169912876,169912897,2,21,169
10291,169912874,169912876,169912897,2,21,62
10292,169912875,169912876,169912897,2,21,167
10293,169912876,169912876,169912897,2,21,63
10294,169912877,169912889,169912909,2,20,94
10295,169912877,169912889,169912909,2,20,91
10296,169912878,169912889,169912910,2,21,160
10297,169912879,169912889,169912910,2,21,169
10298,169912880,169912889,169912910,2,21,169
10299,169912881,169912889,169912910,2,21,156
10300,169912882,169912889,169912910,2,21,154
10301,169912904,169914145,169920163,4,6018,165
10302,169912905,169912905,169912961,1,56,97
10303,169912913,169912925,169912945,2,20,63
10304,169912914,169912925,169912945,2,20,116
10305,169912915,169912925,169912945,2,20,65
10306,169912916,169912925,169912945,2,20,62
10307,169912917,169912925,169912946,2,21,186
10308,169912918,169912925,169912946,2,21,168
10309,169912919,169912925,169912945,2,20,167
10310,169912920,169912925,169912945,2,20,63
10311,169912921,169912925,169912945,2,20,94
10312,169912922,169912925,169912945,2,20,90
10313,169912923,169912925,169912945,2,20,65
10314,169912924,169912925,169912945,2,20,66
10315,169912924,169912937,169912957,2,20,67
10316,169912925,169912937,169912957,2,20,169
10317,169912926,169912937,169912957,2,20,92
10318,169912951,169912951,169913042,1,91,82
10319,169912952,169912952,169913041,1,89,117
10320,169912953,169912953,169913041,1,88,170
10321,169912954,169912962,169913041,1,79,66
10322,169912958,169912961,169912981,2,20,63
10323,169912959,169912961,169912981,2,20,117
10324,169912960,169912961,169912981,2,20,66
10325,169912961,169912973,169912993,2,20,62
10326,169913032,169913033,169913216,1,183,23
10327,169913054,169913054,169913102,1,48,92
10328,169913055,169913055,169913102,1,47,57
