jobid,submit,start,end,nnodes,duration,memory
3039612,166110514,166110514,166111056,8,541,50
3039613,166110514,166110514,166111056,8,541,50
3039614,166110514,166110514,166111056,8,541,50
3039615,166110514,166110514,166111056,8,541,49
3039616,166110514,166110514,166111056,8,541,47
3039617,166110514,166110514,166111056,8,541,50
3039618,166110514,166110514,166111056,8,541,49
3039619,166110759,166110759,166111302,8,542,50
3039620,166110763,166110763,166111306,8,542,49
3039621,166110922,166110922,166111462,8,540,46
3039622,166110922,166110922,166111462,8,540,47
3039623,166110922,166110922,166111462,8,540,50
3039624,166110922,166110922,166111462,8,540,50
3039625,166110922,166110922,166111462,8,540,49
3039626,166110922,166110922,166111462,8,540,50
3039627,166110922,166110922,166111462,8,540,48
3039628,166110922,166110922,166111462,8,540,49
3039629,166110922,166110922,166111462,8,540,48
3039630,166110922,166110922,166111462,8,540,46
3039631,166110922,166110922,166111462,8,540,46
3039632,166110922,166110922,166111462,8,540,50
3039633,166110922,166110922,166111462,8,540,47
3039634,166110922,166110922,166111462,8,540,50
3039636,166109869,166109869,166112039,1,2169,45
3039637,166110352,166110352,166112516,1,2164,44
3039638,166110352,166110352,166112516,1,2164,44
3039639,166110922,166110922,166111462,8,540,50
3039640,166110925,166110925,166111468,8,542,49
3039641,166110940,166110940,166111481,8,540,50
3039642,166110940,166110940,166111481,8,540,50
3039643,166110940,166110940,166111481,8,540,50
3039644,166110940,166110940,166111481,8,540,48
3039645,166110940,166110940,166111481,8,540,49
3039646,166110940,166110940,166111481,8,540,49
3039647,166110940,166110940,166111481,8,540,50
3039648,166110940,166110940,166111481,8,540,50
3039649,166110940,166110940,166111481,8,540,46
3039650,166110940,166110940,166111481,8,540,51
3039651,166110940,166110940,166111481,8,540,50
3039652,166110940,166110940,166111481,8,540,50
3039653,166110940,166110940,166111481,8,540,49
3039654,166110940,166110940,166111481,8,540,50
3039655,166110940,166110940,166111481,8,540,49
3039657,166110940,166110940,166111481,8,540,46
3039658,166110940,166110940,166111462,8,521,49
3039659,166110940,166110940,166111481,8,540,50
3039660,166110944,166110944,166111487,8,542,52
3039661,166110944,166110944,166111487,8,542,53
3039662,166110944,166110944,166111487,8,542,54
3039663,166110944,166110944,166111487,8,542,54
3039664,166110944,166110944,166111487,8,542,47
3039665,166110944,166110944,166111487,8,542,46
3039666,166110944,166110944,166111487,8,542,47
3039668,166110944,166110944,166111487,8,542,46
3039669,166110947,166110947,166111490,8,542,46
3039670,166110947,166110947,166111490,8,542,46
3039671,166110947,166110947,166111490,8,542,49
3039672,166110947,166110947,166111490,8,542,47
3039673,166110947,166110947,166111490,8,542,50
3039674,166110947,166110947,166111490,8,542,51
3039675,166110947,166110947,166111490,8,542,51
3039676,166110947,166110947,166111490,8,542,50
3039677,166110947,166110947,166111490,8,542,50
3039678,166110947,166110947,166111490,8,542,50
3039679,166110947,166110947,166111490,8,542,47
3039680,166110947,166110947,166111490,8,542,46
3039681,166110947,166110947,166111490,8,542,51
3039682,166110947,166110947,166111490,8,542,47
3039683,166110947,166110947,166111490,8,542,50
3039684,166110954,166110954,166111496,8,541,47
3039685,166110958,166110958,166111499,8,540,49
3039686,166110958,166110958,166111499,8,540,49
3039687,166110958,166110958,166111499,8,540,50
3039690,166110958,166110958,166111499,8,540,51
3039691,166110958,166110958,166111499,8,540,47
3039693,166111018,166111018,166111559,8,540,50
3039694,166111542,166111542,166112084,8,541,47
3039695,166111542,166111542,166112084,8,541,50
3039696,166111542,166111542,166112084,8,541,50
3039697,166111542,166111542,166112084,8,541,49
3039698,166111546,166111546,166112087,8,540,49
3039699,166111588,166111588,166112129,8,541,50
3039700,166111598,166111598,166112141,8,543,47
3039701,166111605,166111605,166112147,8,541,50
3039702,166111629,166111629,166112172,8,542,49
3039703,166111757,166111757,166112298,8,540,50
3039742,166109916,166109916,166110460,2,544,78
3039743,166110027,166110027,166111053,1,1026,391
3039744,166109916,166109916,166110476,2,559,79
3039801,166109995,166109995,166110378,2,383,82
3039811,166110474,166110474,166111033,1,558,400
3039813,166110034,166110034,166110414,2,380,82
3039834,166110059,166110059,166110612,2,553,78
3039836,166110070,166110070,166110609,2,539,78
3039841,166110908,166110908,166111332,60,423,90
3039843,166110136,166110136,166111047,1,910,223
3039851,166110157,166110157,166110864,1,707,39
3039871,166110514,166110514,166110902,2,388,80
3039885,166110285,166110285,166111377,4,1091,503
3039911,166110637,166110637,166110997,4,360,78
3039915,166110352,166110352,166112516,1,2164,44
3039916,166110352,166110352,166112515,1,2162,47
3039917,166110352,166110352,166112515,1,2162,47
3039918,166110352,166110352,166112515,1,2162,47
3039919,166110352,166110352,166112515,1,2162,47
3039920,166110352,166110352,166112515,1,2162,47
3039921,166110352,166110352,166112515,1,2162,47
3039922,166110352,166110352,166112516,1,2163,46
3039923,166110352,166110352,166112516,1,2163,46
3039924,166110352,166110352,166112516,1,2163,46
3039925,166110352,166110352,166112516,1,2163,47
3039926,166110352,166110352,166112515,1,2162,47
3039927,166110352,166110352,166112515,1,2162,47
3039928,166110352,166110352,166112516,1,2163,48
3039929,166110352,166110352,166112516,1,2163,48
3039930,166110352,166110352,166112515,1,2162,48
3039931,166110352,166110352,166112515,1,2162,47
3039932,166110352,166110352,166112518,1,2165,47
3039933,166110352,166110352,166112518,1,2165,47
3039934,166110352,166110352,166112516,1,2164,45
3039935,166110352,166110352,166112516,1,2164,45
3039936,166110352,166110352,166112516,1,2164,45
3039937,166110352,166110352,166112515,1,2162,46
3039938,166110352,166110352,166112515,1,2162,46
3039939,166110352,166110352,166112515,1,2162,46
3039940,166110352,166110352,166112516,1,2163,46
3039941,166110352,166110352,166112516,1,2163,46
3039942,166110352,166110352,166112516,1,2163,46
3039943,166110352,166110352,166112515,1,2163,46
3039944,166110352,166110352,166112515,1,2163,46
3039945,166110352,166110352,166112515,1,2162,46
3039946,166110352,166110352,166112517,1,2164,45
3039947,166110352,166110352,166112517,1,2164,45
3039948,166110352,166110352,166112517,1,2164,45
3039949,166110352,166110352,166112515,1,2163,43
3039950,166110352,166110352,166112516,1,2163,43
3039951,166110352,166110352,166112516,1,2163,43
3039952,166110352,166110352,166112516,1,2163,45
3039953,166110352,166110352,166112515,1,2162,45
3039954,166110352,166110352,166112515,1,2163,45
3039957,166110356,166110356,166112519,1,2163,46
3039958,166110356,166110356,166112519,1,2162,46
3039959,166110356,166110356,166112519,1,2163,46
3039960,166110356,166110356,166112518,1,2162,45
3039961,166110356,166110356,166112518,1,2162,45
3039962,166110356,166110356,166112518,1,2162,45
3039963,166110356,166110356,166112519,1,2162,46
3039964,166110356,166110356,166112519,1,2162,46
3039965,166110356,166110356,166112519,1,2162,46
3039966,166110356,166110356,166112519,1,2162,45
3039967,166110356,166110356,166112519,1,2163,45
3039968,166110356,166110356,166112519,1,2163,45
3039969,166110356,166110356,166112519,1,2163,46
3039970,166110356,166110356,166112519,1,2163,46
3039971,166110356,166110356,166112519,1,2163,46
3039972,166110356,166110356,166112518,1,2162,43
3039973,166110356,166110356,166112518,1,2161,43
3039974,166110356,166110356,166112518,1,2161,43
3039975,166110356,166110356,166112519,1,2162,46
3039976,166110356,166110356,166112519,1,2162,46
3039977,166110356,166110356,166112519,1,2162,46
3039978,166110358,166110358,166112522,1,2163,46
3039979,166110358,166110358,166112522,1,2163,46
3039980,166110358,166110358,166112522,1,2163,46
3039981,166110358,166110358,166112523,1,2164,45
3039982,166110358,166110358,166112522,1,2163,45
3039983,166110358,166110358,166112522,1,2164,45
3039984,166110358,166110358,166112522,1,2163,44
3039985,166110358,166110358,166112523,1,2164,44
3039986,166110358,166110358,166112522,1,2163,44
3039987,166110358,166110358,166112523,1,2164,44
3039988,166110358,166110358,166112522,1,2164,44
3039989,166110358,166110358,166112522,1,2163,44
3039990,166110358,166110358,166112521,1,2162,47
3039991,166110358,166110358,166112522,1,2163,47
3039992,166110358,166110358,166112521,1,2162,47
3039993,166110358,166110358,166112522,1,2163,46
3039994,166110358,166110358,166112521,1,2163,46
3039995,166110358,166110358,166112521,1,2162,46
3039996,166110358,166110358,166112523,1,2164,44
3039997,166110358,166110358,166112522,1,2163,44
3039998,166110358,166110358,166112522,1,2163,44
3039999,166110358,166110358,166112521,1,2162,42
3040000,166110358,166110358,166112521,1,2162,42
3040001,166110358,166110358,166112521,1,2162,42
3040002,166110358,166110358,166112521,1,2162,47
3040003,166110358,166110358,166112521,1,2162,47
3040004,166110358,166110358,166112521,1,2162,47
3040005,166110358,166110358,166112521,1,2162,45
3040006,166110358,166110358,166112521,1,2162,45
3040007,166110358,166110358,166112521,1,2162,45
3040008,166110358,166110358,166112521,1,2162,42
3040009,166110358,166110358,166112521,1,2162,42
3040010,166110358,166110358,166112521,1,2163,42
3040011,166110358,166110358,166112522,1,2163,46
3040012,166110358,166110358,166112522,1,2164,46
3040013,166110358,166110358,166112522,1,2163,46
3040014,166110358,166110358,166112522,1,2163,42
3040015,166110358,166110358,166112521,1,2162,42
3040016,166110358,166110358,166112523,1,2164,42
3040017,166110358,166110358,166112522,1,2163,47
3040018,166110358,166110358,166112522,1,2163,47
3040019,166110358,166110358,166112522,1,2163,47
3040020,166110358,166110358,166112521,1,2162,46
3040021,166110358,166110358,166112521,1,2162,46
3040022,166110358,166110358,166112521,1,2162,46
3040023,166110358,166110358,166112523,1,2164,49
3040024,166110358,166110358,166112521,1,2162,49
3040025,166110358,166110358,166112522,1,2163,49
3040026,166110358,166110358,166112521,1,2163,47
3040027,166110358,166110358,166112523,1,2164,47
3040028,166110358,166110358,166112522,1,2163,47
3040029,166110358,166110358,166112522,1,2163,47
3040030,166110358,166110358,166112521,1,2162,47
3040031,166110358,166110358,166112523,1,2164,47
3040032,166110358,166110358,166112521,1,2162,49
3040033,166110358,166110358,166112521,1,2162,49
3040034,166110358,166110358,166112521,1,2162,49
3040035,166110358,166110358,166112521,1,2162,47
3040036,166110358,166110358,166112521,1,2162,47
3040037,166110358,166110358,166112522,1,2163,47
3040038,166110358,166110358,166112521,1,2162,45
3040039,166110358,166110358,166112521,1,2162,45
3040040,166110358,166110358,166112521,1,2162,45
3040041,166110358,166110358,166112521,1,2162,46
3040042,166110358,166110358,166112521,1,2162,46
3040043,166110358,166110358,166112521,1,2162,46
3040044,166110358,166110358,166112521,1,2162,47
3040045,166110358,166110358,166112521,1,2162,47
3040046,166110358,166110358,166112521,1,2162,47
3040047,166110358,166110358,166112521,1,2162,47
3040048,166110358,166110358,166112521,1,2162,47
3040049,166110358,166110358,166112521,1,2162,47
3040050,166110358,166110358,166112521,1,2162,45
3040051,166110358,166110358,166112521,1,2162,45
3040052,166110358,166110358,166112521,1,2162,45
3040053,166110358,166110358,166112522,1,2164,45
3040054,166110358,166110358,166112522,1,2163,45
3040055,166110358,166110358,166112522,1,2163,45
3040056,166110358,166110358,166112522,1,2163,46
3040057,166110358,166110358,166112522,1,2163,46
3040058,166110358,166110358,166112523,1,2164,46
3040059,166110358,166110358,166112521,1,2162,46
3040060,166110358,166110358,166112522,1,2164,46
3040061,166110358,166110358,166112522,1,2163,46
3040062,166110358,166110358,166112521,1,2162,48
3040063,166110358,166110358,166112521,1,2162,48
3040064,166110358,166110358,166112522,1,2163,48
3040065,166110358,166110358,166112522,1,2163,45
3040066,166110358,166110358,166112521,1,2162,45
3040067,166110358,166110358,166112523,1,2164,45
3040068,166110358,166110358,166112521,1,2162,46
3040069,166110358,166110358,166112521,1,2162,46
3040070,166110358,166110358,166112521,1,2162,46
3040071,166110358,166110358,166112522,1,2163,47
3040072,166110358,166110358,166112522,1,2163,47
3040073,166110358,166110358,166112522,1,2163,47
3040074,166110358,166110358,166112522,1,2163,45
3040075,166110358,166110358,166112523,1,2164,45
3040076,166110358,166110358,166112523,1,2164,45
3040077,166110358,166110358,166112521,1,2162,47
3040078,166110358,166110358,166112521,1,2162,47
3040079,166110358,166110358,166112521,1,2162,47
3040080,166110358,166110358,166112523,1,2164,42
3040081,166110358,166110358,166112522,1,2163,42
3040082,166110358,166110358,166112523,1,2164,42
3040083,166110358,166110358,166112521,1,2162,46
3040084,166110358,166110358,166112521,1,2162,46
3040085,166110358,166110358,166112521,1,2162,46
3040086,166110358,166110358,166112521,1,2162,46
3040087,166110358,166110358,166112521,1,2162,46
3040088,166110358,166110358,166112521,1,2162,46
3040089,166110358,166110358,166112521,1,2162,45
3040090,166110358,166110358,166112521,1,2162,45
3040091,166110358,166110358,166112521,1,2162,45
3040092,166110358,166110358,166112521,1,2162,46
3040093,166110358,166110358,166112522,1,2163,46
3040094,166110358,166110358,166112521,1,2162,46
3040095,166110358,166110358,166112521,1,2162,44
3040096,166110358,166110358,166112522,1,2163,44
3040097,166110358,166110358,166112522,1,2163,44
3040098,166110358,166110358,166112522,1,2164,45
3040099,166110358,166110358,166112521,1,2163,45
3040100,166110358,166110358,166112522,1,2163,45
3040101,166110358,166110358,166112521,1,2162,47
3040102,166110358,166110358,166112521,1,2162,47
3040103,166110358,166110358,166112521,1,2162,47
3040104,166110358,166110358,166112521,1,2163,43
3040105,166110358,166110358,166112523,1,2164,43
3040106,166110358,166110358,166112523,1,2164,43
3040107,166110358,166110358,166112522,1,2163,44
3040108,166110358,166110358,166112522,1,2163,44
3040109,166110358,166110358,166112522,1,2163,44
3040110,166110358,166110358,166112521,1,2162,47
3040111,166110358,166110358,166112522,1,2163,47
3040112,166110358,166110358,166112521,1,2162,47
3040113,166110358,166110358,166112521,1,2163,46
3040114,166110358,166110358,166112521,1,2162,46
3040115,166110358,166110358,166112522,1,2163,46
3040116,166110358,166110358,166112521,1,2162,47
3040117,166110358,166110358,166112522,1,2163,47
3040118,166110358,166110358,166112521,1,2162,47
3040122,166110514,166110514,166110916,2,402,82
3040127,166110524,166110524,166110901,2,376,83
3040141,166110545,166110545,166111088,2,542,78
3040173,166110583,166110583,166111228,1,645,388
3040196,166110598,166110598,166111721,1,1123,380
3040222,166110615,166110615,166111174,2,558,78
3040224,166110626,166110626,166111173,2,546,82
3040251,166110691,166110691,166111131,4,439,496
3040253,166110774,166110774,166111396,1,622,376
3040257,166110711,166110711,166111451,4,740,498
3040260,166110780,166110780,166111396,1,615,383
3040272,166110908,166110908,166111293,2,385,79
3040310,166111245,166111245,166111607,4,362,78
3040312,166110915,166110915,166111460,2,545,78
3040319,166111245,166111245,166111628,2,382,79
3040404,166111464,166111464,166111847,2,383,81
3040462,166111542,166111542,166111949,8,407,93
3040467,166111503,166111503,166112094,2,590,80
3040473,166111034,166111034,166112479,4,1444,329
3040480,166111503,166111503,166112048,2,544,78
3040486,166111044,166111044,166112488,4,1444,324
3040508,166111503,166111503,166112043,2,540,78
3040515,166111104,166111104,166112548,1,1443,37
3040528,166111132,166111132,166112526,4,1394,502
3040543,166111309,166111309,166112541,1,1231,377
